,OBJECTID,collection_method,created_date,created_user,difficulty,difficulty_max,difficulty_min,difficulty_outlier,last_edited_date,last_edited_user,name,name_common,name_river,name_section,nav_link_aw,notes,reach_id,side_of_river,type,SHAPE
4251,4252,,,,IV-V,V,IV,,,,,,"Hood, E. Fork",1. Sherwood Campground to Hwy 35 Bridge,http://www.americanwhitewater.org/content/River/detail/id/4296/,,4296,,putin,"{'x': -121.57117531299997, 'y': 45.39458442700004, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4252,4253,,,,I-II(IV),II,I,IV,,,,,Fox (Illinois R. trib.),C) Batavia Dam (PnP),http://www.americanwhitewater.org/content/River/detail/id/4297/,,4297,,putin,"{'x': -88.30939999999998, 'y': 41.85340000000008, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4253,4254,,,,II-III(IV),III,II,IV,,,,,Joseph Creek,Headwaters to confluence with Grande Ronde River,http://www.americanwhitewater.org/content/River/detail/id/4298/,,4298,,putin,"{'x': -117.17081606299996, 'y': 45.76102477100005, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4254,4255,,,,IV(V),IV,,V,,,,Top Eagle,Eagle,01. Camp Hale to Red Cliff,http://www.americanwhitewater.org/content/River/detail/id/4299/,,4299,,putin,"{'x': -106.33892267499999, 'y': 39.46692884500004, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4255,4256,,,,II-V(V+),V,II,V+,,,,,Kiskatom Creek,Winter Clove to Hearts Content Rd.,http://www.americanwhitewater.org/content/River/detail/id/4300/,,4300,,putin,"{'x': -74.02878711499994, 'y': 42.243035027000076, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4256,4257,,,,V+,V+,,,,,,,Cross Creek,01. Cross Creek,http://www.americanwhitewater.org/content/River/detail/id/4301/,,4301,,putin,"{'x': -106.41701181199994, 'y': 39.564929205000055, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4257,4258,,,,I-III(V+),III,I,V+,,,,,Mombaccus Creek,Cherrytown to Boice Mill Rd. ,http://www.americanwhitewater.org/content/River/detail/id/4302/,,4302,,putin,"{'x': -74.33229813099996, 'y': 41.82553799300007, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4258,4259,,,,III-V,V,III,,,,,,North Creek,Along Back to Sodom Rd.,http://www.americanwhitewater.org/content/River/detail/id/4303/,,4303,,putin,"{'x': -73.98782337099993, 'y': 43.641998373000035, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4259,4260,,,,II-IV(V),IV,II,V,,,,Lower Peterskill Creek,Peters Kill,Alligerville Swim Hole to Rondout Creek,http://www.americanwhitewater.org/content/River/detail/id/4304/,,4304,,putin,"{'x': -74.18859697199997, 'y': 41.78219382300006, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4260,4261,,,,IV-V,V,IV,,,,,,Plattekill Creek,Platte Clove Rd. to West Saugerties,http://www.americanwhitewater.org/content/River/detail/id/4305/,,4305,,putin,"{'x': -74.08604690299995, 'y': 42.133054713000035, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4261,4262,,,,IV-V,V,IV,,,,,,Gore Creek,01. Upper Gore Creek (Upstream of the golf course),http://www.americanwhitewater.org/content/River/detail/id/4306/,,4306,,putin,"{'x': -106.22598375099994, 'y': 39.625569503000065, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4262,4263,,,,III-IV+,IV+,III,,,,,,Brushy Meadow Creek,Falls at Leivasy to confluence with Hominy Creek,http://www.americanwhitewater.org/content/River/detail/id/4307/,,4307,,putin,"{'x': -80.68999180299994, 'y': 38.16658867800004, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4263,4264,,,,II-III+,III+,II,,,,,,Quacken Kill,Grafton to Cropseyville,http://www.americanwhitewater.org/content/River/detail/id/4308/,,4308,,putin,"{'x': -73.48839998299997, 'y': 42.75622899800004, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4264,4265,,,,II+(III),II+,,III,,,,,Stonycreek River,2 - Hollsopple to Foustwell,http://www.americanwhitewater.org/content/River/detail/id/4309/,,4309,,putin,"{'x': -78.92579349199997, 'y': 40.20911713000004, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4265,4266,,,,I-II,II,I,,,,,,Gunpowder Falls,3 - Falls Road to Phoenix,http://www.americanwhitewater.org/content/River/detail/id/4310/,,4310,,putin,"{'x': -76.69037556199999, 'y': 39.61904183900003, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4266,4267,,,,I,I,,,,,,,Gunpowder Falls,4 - Lower Loch Raven Dam to Route 1,http://www.americanwhitewater.org/content/River/detail/id/4311/,,4311,,putin,"{'x': -76.54388916799996, 'y': 39.43039797000006, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4267,4268,,,,II-III,III,II,,,,,,Illinois,1 - Highway 199 to Miami Bar (16.4 miles),http://www.americanwhitewater.org/content/River/detail/id/4312/,,4312,,putin,"{'x': -123.61902168999995, 'y': 42.27123288400003, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4268,4269,,,,I-II,II,I,,,,,,Beaver Creek,Headwaters along Rte. 93 to Blackwater River,http://www.americanwhitewater.org/content/River/detail/id/4313/,,4313,,putin,"{'x': -79.39115632099998, 'y': 39.18416400600006, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4269,4270,,,,IV,IV,,,,,,,West Mill Brook,Just South of Exit 30 off I-87,http://www.americanwhitewater.org/content/River/detail/id/4314/,,4314,,putin,"{'x': -73.74795286199998, 'y': 44.049235949000035, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4270,4271,,,,IV(V),IV,,V,,,,,Wolf Creek,Eddy Road to the Stony Creek Road bridge,http://www.americanwhitewater.org/content/River/detail/id/4315/,,4315,,putin,"{'x': -73.92207475999999, 'y': 43.367854299000044, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4271,4272,,,,I-II(III),II,I,III,,,,,"Escanaba,  E.Br.",Sands Plains Run: Section 20 Bridge to O'Neal Creek (2.25 miles),http://www.americanwhitewater.org/content/River/detail/id/4316/,,4316,,putin,"{'x': -87.45362613899994, 'y': 46.366743119000034, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4272,4273,,,,IV-V,V,IV,,,,,,Marl Creek #2,roadside Rt. 706,http://www.americanwhitewater.org/content/River/detail/id/4318/,,4318,,putin,"{'x': -79.36350979099996, 'y': 37.78600828100008, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4273,4274,,,,I-II,II,I,,,,,,Toccoa,Sandy Bottoms to Tilley Bend,http://www.americanwhitewater.org/content/River/detail/id/4320/,,4320,,putin,"{'x': -84.23957821399995, 'y': 34.787414746000024, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4274,4275,,,,I(II),I,,II,,,,Park & Play at Warner Rapid,Little Harpeth River,Granny White Pike to Hwy 100,http://www.americanwhitewater.org/content/River/detail/id/4321/,,4321,,putin,"{'x': -86.81929804099997, 'y': 36.02510216200005, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4275,4276,,,,II-IV,IV,II,,,,,,"Escanaba, M.Br.",B) 1.2 mile above CR565 to 0.4 mile below CR565 (1.6 miles),http://www.americanwhitewater.org/content/River/detail/id/4322/,,4322,,putin,"{'x': -87.61460078299996, 'y': 46.36059703900003, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4276,4277,,,,III-IV+,IV+,III,,,,,,Au Train,M94/Dam to below power house (0.6 mile),http://www.americanwhitewater.org/content/River/detail/id/4323/,,4323,,putin,"{'x': -86.85016357599994, 'y': 46.33194972800004, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4277,4278,,,,I-II,II,I,,,,,,Michigamme,B) Witbeck Rapids (2.5 miles),http://www.americanwhitewater.org/content/River/detail/id/4324/,,4324,,putin,"{'x': -87.97877860499995, 'y': 46.29381900900006, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4278,4279,,,,I-II+(V+),II+,I,V+,,,,,Saco,Steep Falls,http://www.americanwhitewater.org/content/River/detail/id/4325/,,4325,,putin,"{'x': -70.66371657799993, 'y': 43.791247104000036, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4279,4280,,,,V,V,,,,,,,Sandy,1) Smalls Falls,http://www.americanwhitewater.org/content/River/detail/id/4326/,,4326,,putin,"{'x': -70.51758905799994, 'y': 44.85902903200008, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4280,4281,,,,V+,V+,,,,,,,Cupsuptic,Big Canyon to Big Falls,http://www.americanwhitewater.org/content/River/detail/id/4327/,,4327,,putin,"{'x': -70.52947253599996, 'y': 45.10975900300008, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4281,4282,,,,II(III),II,,III,,,,,Cartoogechaye,Mount Hope Church to Louisa Chapel Road,http://www.americanwhitewater.org/content/River/detail/id/4328/,,4328,,putin,"{'x': -83.39628088999996, 'y': 35.176751970000055, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4282,4283,,,,II-III(V+),III,II,V+,,,,,Marengo,A) Snake Trail Rd (FR 194) to Marengo Lake Rd (FR 384) (6.6 miles),http://www.americanwhitewater.org/content/River/detail/id/4329/,,4329,,putin,"{'x': -90.95230458299994, 'y': 46.26803653400003, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4283,4284,,,,II-III,III,II,,,,,,Bear,Petoskey: Sheridan Street to Lake (1.15 mile),http://www.americanwhitewater.org/content/River/detail/id/4330/,,4330,,putin,"{'x': -84.96129696299994, 'y': 45.36470587400004, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4284,4285,,,,IV-V+,V+,IV,,,,,,Boulder Creek,Headwaters to Henson Creek (2.6 miles),http://www.americanwhitewater.org/content/River/detail/id/4331/,,4331,,putin,"{'x': -93.25859999999994, 'y': 36.02290000000005, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4285,4286,,,,III-IV(V),IV,III,V,,,,,Broadwater Hollow,Park Boundry to Cecil Creek (0.25 mile),http://www.americanwhitewater.org/content/River/detail/id/4332/,,4332,,putin,"{'x': -93.26820318699998, 'y': 36.105671751000045, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4286,4287,,,,II,II,,,,,,Lower,"Little Red, South Fork",4) Hwy 95 to Hwy 65 (12 miles),http://www.americanwhitewater.org/content/River/detail/id/4333/,,4333,,putin,"{'x': -92.58589999999998, 'y': 35.54880000000003, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4287,4288,,,,I(II),I,,II,,,,,Choccolocco Creek,Jackson Trace to Hwy.77,http://www.americanwhitewater.org/content/River/detail/id/4334/,,4334,,putin,"{'x': -86.09699999999998, 'y': 33.548200000000065, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4288,4289,,,,IV-V+,V+,IV,,,,,,Big Kimshew Creek,Concow Rd to Confl.W.Fk.Feather,http://www.americanwhitewater.org/content/River/detail/id/4335/,,4335,,putin,"{'x': -121.44799999999998, 'y': 39.94250000000005, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4289,4290,,,,I(II),I,,II,,,,,"Cadron Creek, Middle Fork",Highway 356 to Highway 124 (6.4 miles),http://www.americanwhitewater.org/content/River/detail/id/4336/,,4336,,putin,"{'x': -92.20879999999994, 'y': 35.405700000000024, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4290,4291,,,,IV-V+,V+,IV,,,,,,Canyon Creek (NF Nooksack), Canyon Creek Bridge to Glacier Springs.,http://www.americanwhitewater.org/content/River/detail/id/4337/,,4337,,putin,"{'x': -121.95003792699998, 'y': 48.93304118800006, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4291,4292,,,,I(II),I,,II,,,,,Eighteenmile Creek,Nettles Park to US 76,http://www.americanwhitewater.org/content/River/detail/id/4338/,,4338,,putin,"{'x': -82.78755508199998, 'y': 34.67274462800003, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4292,4293,,,,II,II,,,,,,,Fiddlers Creek,NFR 274 Access to Ouachita River near Sims (5.5 miles),http://www.americanwhitewater.org/content/River/detail/id/4341/,,4341,,putin,"{'x': -93.71872412599998, 'y': 34.69267204200003, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4293,4294,,,,III-IV,IV,III,,,,,,Marsh Creek,Mill Spring Academy to Riverside Rd.,http://www.americanwhitewater.org/content/River/detail/id/4342/,,4342,,putin,"{'x': -84.38728314299999, 'y': 33.947566822000056, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4294,4295,,,,I-II,II,I,,,,,12 Mile River,Twelvemile Creek,Liberty Hwy to SC 137,http://www.americanwhitewater.org/content/River/detail/id/4343/,,4343,,putin,"{'x': -82.74956430899994, 'y': 34.80274537400004, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4295,4296,,,,III,III,,,,,,,Deschutes,10. Tumalo State Park to Cline Falls State Park,http://www.americanwhitewater.org/content/River/detail/id/4344/,,4344,,putin,"{'x': -121.33036803499999, 'y': 44.13669047800005, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4296,4297,,,,III,III,,,,,,,Deschutes,11. Cline Falls State Park to Lower Bridge,http://www.americanwhitewater.org/content/River/detail/id/4345/,,4345,,putin,"{'x': -121.25926262799999, 'y': 44.27077035800005, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4297,4298,,,,III-IV+,IV+,III,,,,,Middle Deschutes,Deschutes,12. Lower Bridge to Billy Chinook Reservoir,http://www.americanwhitewater.org/content/River/detail/id/4346/,,4346,,putin,"{'x': -121.29499411199998, 'y': 44.35981743600007, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4298,4299,,,,III,III,,,,,,,Arkansas,05. Buena Vista to Fisherman's Bridge,http://www.americanwhitewater.org/content/River/detail/id/4347/,,4347,,putin,"{'x': -106.12204199999996, 'y': 38.84707483400007, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4299,4300,,,,II-III,III,II,,,,,Salida Town,Arkansas,07. Stone Bridge to Salida,http://www.americanwhitewater.org/content/River/detail/id/4348/,,4348,,putin,"{'x': -106.06299999999999, 'y': 38.61190000000005, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4300,4301,,,,II-III,III,II,,,,,,Arkansas,09. Rincon to Pinnacle Rock,http://www.americanwhitewater.org/content/River/detail/id/4349/,,4349,,putin,"{'x': -105.86569066699997, 'y': 38.47268261000005, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4301,4302,,,,V+,V+,,,,,,Upper SSV,"Saint Vrain Creek, South",01. Ceran St. Vrain TH to Confluence,http://www.americanwhitewater.org/content/River/detail/id/4350/,,4350,,putin,"{'x': -105.44495469299994, 'y': 40.12335694600006, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4302,4303,,,,III-IV+(V),IV+,III,V,,,,Big Hunting,Hunting Creek,Catoctin Hollow Road to Frank Bentz Lake,http://www.americanwhitewater.org/content/River/detail/id/4351/,,4351,,putin,"{'x': -77.45535310599996, 'y': 39.62902134700005, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4303,4304,,,,I(II),I,,II,,,,Upper Beaver,Beaver Creek,Beaver Creek Park N Ride (I-70) to Alternate Rt. 40,http://www.americanwhitewater.org/content/River/detail/id/4355/,,4355,,putin,"{'x': -77.64346296199994, 'y': 39.583962073000066, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4304,4305,,,,II(III),II,,III,,,,,North Platte,4- Casper Whitewater Park,http://www.americanwhitewater.org/content/River/detail/id/4356/,,4356,,putin,"{'x': -106.34602568799994, 'y': 42.845172244000025, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4305,4306,,,,II(III),II,,III,,,,,"Fortymile, South Fork",West Fork of Dennison Fork to Taylor Hwy Fortymile Bridge,http://www.americanwhitewater.org/content/River/detail/id/4357/,,4357,,putin,"{'x': -142.23299999999995, 'y': 63.892400000000066, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4306,4307,,,,III-V(V+),V,III,V+,,,,,Dearborn,1) Upper (carry up 4 miles from end of Dearborn Canyon Road),http://www.americanwhitewater.org/content/River/detail/id/4358/,,4358,,putin,"{'x': -112.61202195299995, 'y': 47.25728392000008, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4307,4308,,,,III-V(V+),V,III,V+,,,,,Falls Creek (Dearborn Trib),(hike up) 2 miles above Dearborn to Dearborn,http://www.americanwhitewater.org/content/River/detail/id/4359/,,4359,,putin,"{'x': -112.48301953099997, 'y': 47.25315413800007, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4308,4309,,,,III+,III+,,,,,,,Payette,1. Upper Main - Banks to Beehive Bend,http://www.americanwhitewater.org/content/River/detail/id/4360/,,4360,,putin,"{'x': -116.115937197, 'y': 44.08431013200004, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4309,4310,,,,II-III,III,II,,,,,,New Hope Creek,Turkey Farm Rd. to Erwin Rd.,http://www.americanwhitewater.org/content/River/detail/id/4361/,,4361,,putin,"{'x': -79.04559321299996, 'y': 35.992105467000044, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4310,4311,,,,III,III,,,,,,,Des Moines,Breens (PnP),http://www.americanwhitewater.org/content/River/detail/id/4364/,,4364,,putin,"{'x': -94.20920493399996, 'y': 42.55267555000006, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4311,4312,,,,I-II(III),II,I,III,,,,,Panther Canyon,New Braunfels High School to Landa Park Drive (1.25 miles),http://www.americanwhitewater.org/content/River/detail/id/4365/,,4365,,putin,"{'x': -98.12290223099996, 'y': 29.70755944800004, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4312,4313,,,,III+,III+,,,,,,,Mill Creek (Franklin Co.),Devil's Canyon to Hwy 215 (5.2 miles),http://www.americanwhitewater.org/content/River/detail/id/4366/,,4366,,putin,"{'x': -94.04969999999997, 'y': 35.63430000000005, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4313,4314,,,,IV-V,V,IV,,,,,,"Stillwater, West",Initial Creek Campground to Stillwater Road,http://www.americanwhitewater.org/content/River/detail/id/4367/,,4367,,putin,"{'x': -109.95569617599995, 'y': 45.403929997000034, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4314,4315,,,,IV-V,V,IV,,,,,,Miners Run,The Gorge,http://www.americanwhitewater.org/content/River/detail/id/4368/,,4368,,putin,"{'x': -76.92007281699995, 'y': 41.52905081100005, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4315,4316,,,,IV-V+,V+,IV,,,,,,"Suck Creek, South",undisclosed put-in (Pipeline?) to Suck Confluence,http://www.americanwhitewater.org/content/River/detail/id/4369/,,4369,,putin,"{'x': -85.39229228599999, 'y': 35.14840336800006, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4316,4317,,,,II+,II+,,,,,,,"Cedar Creek, W. Fork (Crawford Co.)","Hwy 162 to Cedar Creek (1.9 miles, +/-)",http://www.americanwhitewater.org/content/River/detail/id/4371/,,4371,,putin,"{'x': -94.34610963599994, 'y': 35.57262613900008, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4317,4318,,,,II+,II+,,,,,,East Cedar,"Cedar Creek, E. Fork (Crawford Co.)",Hobbitown to Cedar Creek (2.8 miles),http://www.americanwhitewater.org/content/River/detail/id/4372/,,4372,,putin,"{'x': -94.30389999999994, 'y': 35.57290000000006, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4318,4319,,,,V+,V+,,,,,,,"Skokomish, N. Fork",1. Seven Stream to Staircase,http://www.americanwhitewater.org/content/River/detail/id/4373/,,4373,,putin,"{'x': -123.37702039199996, 'y': 47.57053986100004, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4319,4320,,,,III+(IV),III+,,IV,,,,Bullpasture Gorge,Bullpasture,Public Fishing Access (Rt. 678) to Cowpasture River,http://www.americanwhitewater.org/content/River/detail/id/4374/,,4374,,putin,"{'x': -79.59099158699996, 'y': 38.21414247400003, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4320,4321,,,,II-III,III,II,,,,,,Eagle,4.  Lower: Military Stretch,http://www.americanwhitewater.org/content/River/detail/id/4375/,,4375,,putin,"{'x': -149.57999999999998, 'y': 61.31000000000006, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4321,4322,,,,I-II,II,I,,,,,,Bear Creek,CR900E to Hwy 96 in Marcelline (4.5 miles),http://www.americanwhitewater.org/content/River/detail/id/4376/,,4376,,putin,"{'x': -91.33725458299995, 'y': 40.14289268500005, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4322,4323,,,,I(II),I,,II,,,,,North,County Rd 530 to Hwy 61 (17 miles),http://www.americanwhitewater.org/content/River/detail/id/4377/,,4377,,putin,"{'x': -91.64977796999995, 'y': 39.78687718400005, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4323,4324,,,,III-IV,IV,III,,,,,,Little Fiery Gizzard Creek,Into Big Fiery Gizzard Creek,http://www.americanwhitewater.org/content/River/detail/id/4378/,,4378,,putin,"{'x': -85.74315051199994, 'y': 35.25237226000007, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
4324,4325,,,,II(III),II,,III,,,,,Nantahala,0) Kimsey Creek/Standing Indian CG to US 64,http://www.americanwhitewater.org/content/River/detail/id/4379/,,4379,,putin,"{'x': -83.53241678099994, 'y': 35.07868361200008, 'spatialReference': {'wkid': 4269, 'latestWkid': 4269}}"
